"SKU","Title","Field Name","Merchant Value","Amazon Value"
"1252664","Collegiate Men's Tcu Concho Overlay College Belt Black","brand","Collegiate","Danbury"
"1252665","Collegiate Men's Tcu Concho Overlay College Belt Black","brand","Collegiate","Danbury"
"1252666","Collegiate Men's Tcu Concho Overlay College Belt Black","brand","Collegiate","Danbury"
"1252667","Collegiate Men's Tcu Concho Overlay College Belt Black","brand","Collegiate","Danbury"
"1252668","Collegiate Men's Tcu Concho Overlay College Belt Black","brand","Collegiate","Danbury"
"1252669","Collegiate Men's Oklahoma State University Logo Concho Checkbook Crazyhorse","brand","Collegiate","Danbury"
"1252670","Collegiate Men's Texas Tech Concho Overlay College Belt Brown","brand","Collegiate","Danbury"
"1252671","Collegiate Men's Texas Tech Concho Overlay College Belt Brown","brand","Collegiate","Danbury"
"1252672","Collegiate Men's Texas Tech Concho Overlay College Belt Brown","brand","Collegiate","Danbury"
"1252673","Collegiate Men's Texas Tech Concho Overlay College Belt Brown","brand","Collegiate","Danbury"
"1252674","Collegiate Men's Texas Tech Concho Overlay College Belt Brown","brand","Collegiate","Danbury"
"1252675","Collegiate Men's Texas Tech Concho Overlay College Belt Brown","brand","Collegiate","Danbury"
"1252676","Collegiate Men's Texas Tech Concho Overlay College Belt Brown","brand","Collegiate","Danbury"
"1252699","Collegiate Men's Texas A&Amp;M Concho Overlay College Belt Brown","brand","Collegiate","Danbury"
"1252701","Collegiate Men's Texas A&Amp;M Concho Overlay College Belt Brown","brand","Collegiate","Danbury"
"1252702","Collegiate Men's Texas A&Amp;M Concho Overlay College Belt Brown","brand","Collegiate","Danbury"
"1252703","Collegiate Men's Texas A&Amp;M Concho Overlay College Belt Brown","brand","Collegiate","Danbury"
"1252705","Collegiate Men's Texas A&Amp;M Concho Overlay College Belt Black","brand","Collegiate","Danbury"
"1252706","Collegiate Men's Texas A&Amp;M Concho Overlay College Belt Black","brand","Collegiate","Danbury"
"1252707","Collegiate Men's Texas A&Amp;M Concho Overlay College Belt Black","brand","Collegiate","Danbury"
"1252708","Collegiate Men's Texas A&Amp;M Concho Overlay College Belt Black","brand","Collegiate","Danbury"
"1252709","Collegiate Men's Texas A&Amp;M Concho Overlay College Belt Black","brand","Collegiate","Danbury"
"1252710","Collegiate Men's Texas A&Amp;M Concho Overlay College Belt Black","brand","Collegiate","Danbury"
"1252711","Collegiate Men's Texas A&Amp;M Concho Overlay College Belt Black","brand","Collegiate","Danbury"
"1252717","Collegiate Men's University Of Oklahoma Logo Concho Checkbook Crazyhorse","brand","Collegiate","Danbury"
"1252921","Collegiate Men's Texas A&Amp;M Logo Patch Checkbook Crazyhorse","brand","Collegiate","Danbury"
"1252922","Collegiate Men's Texas A&Amp;M Logo Concho Checkbook Crazyhorse","brand","Collegiate","Danbury"
"1252994","Collegiate Men's Texas Christian University Logo Concho Bi-Fold Wallet Crazyhorse","brand","Collegiate","Danbury"
"1253103","Collegiate Men's Texas Tech University Logo Concho Checkbook Crazyhorse","brand","Collegiate","Danbury"
"1255859","Old West Boys' Stove Pipe Cowboy Boot Square Toe Rust","color","Rust","Brown"
"1255861","Old West Boys' Stove Pipe Cowboy Boot Square Toe Rust","color","Rust","Brown"
"1255863","Old West Boys' Stove Pipe Cowboy Boot Square Toe Rust","color","Rust","Brown"
"1256123","Gibson Trading Co Boys' Co.  Dress Belt Brown","size","Small (22-24 inches)","Small"
"1256124","Gibson Trading Co Boys' Co.  Dress Belt Brown","size","Medium (26-28 inches)","Medium"
"1256125","Gibson Trading Co Boys' Co.  Dress Belt Brown","brand","Gibson","Rogers-Whitley"
"1256126","Gibson Trading Co Boys' Co.  Dress Belt Black","size","Small (22-24 inches)","Small"
"1256127","Gibson Trading Co Boys' Co.  Dress Belt Black","size","Medium (26-28 inches)","Medium"
"1256128","Gibson Trading Co Boys' Co.  Dress Belt Black","size","Large (30-32 inches)","Large"
"1256686","Montana Silversmiths Men's Pbr Camo Folding Knife Multi","color","Multi","Silver/Camoflage"
"1257297","Hiend Accents Unisex Tooled And Scalloped Decorative Pillow Multi","color","Multi","Multicolor"
"1257303","Hiend Accents Unisex Branding Iron Bed In A Bag Set King Multi","item_name","Hiend Accents Unisex Branding Iron Bed In A Bag Set King Multi One Size","HiEnd Accents Western Branding Irons Bedding, Super King"
"1257303","Hiend Accents Unisex Branding Iron Bed In A Bag Set King Multi","model_number","","WS3186SK"
"1257338","Hiend Accents Unisex Western Reversible Euro Pillow Sham Multi","size","One Size","California King"
"1257868","Leegin Men's Jack Of Diamonds Leather Belt Black","brand","Leegin","Silver Creek"
"1260036","Nocona Men's Tooled Leather Electronics Case Brown","brand","Nocona Boots","HorseSaddleShop"
"1261705","Tin Haul Men's Regular Joe Flap Pocket Jeans Blue","color","Blue","Medium Wash"
"1262968","Justin Men's Split Back Cowhide Gloves Tan","brand","Justin","M&F Western"
"1262969","Justin Men's Split Back Cowhide Gloves Tan","brand","Justin","M+F Western Products"
"1262970","Justin Men's Split Back Cowhide Gloves Tan","color","White","Tan"
"1262971","Justin Men's Split Back Cowhide Gloves Tan","color","White","Tan"
"1264366","Lucchese Men's Handcrafted 1883 Full Quill Ostrich Drosseto Boot Round Toe Black Cherry","size","7.5 D(M) US","Medium / 7 D(M) US"
"1266247","""Dickies Men's Raider 6"""" Lace-Up Work Boot Round Toe Wheat""","size","10 2E US","10 D(M) US"
"1266249","""Dickies Men's Raider 6"""" Lace-Up Work Boot Round Toe Wheat""","size","11 2E US","11 D(M) US"
"1266253","""Dickies Men's Raider 6"""" Lace-Up Work Boot Round Toe Wheat""","size","14 2E US","14 D(M) US"
"1266258","""Dickies Men's Raider 6"""" Lace-Up Work Boot Round Toe Briar""","size","8.5 2E US","8.5 D(M) US"
"1266259","""Dickies Men's Raider 6"""" Lace-Up Work Boot Round Toe Briar""","size","9 2E US","9 D(M) US"
"1266260","""Dickies Men's Raider 6"""" Lace-Up Work Boot Round Toe Briar""","size","9.5 2E US","9.5 D(M) US"
"1266261","""Dickies Men's Raider 6"""" Lace-Up Work Boot Round Toe Briar""","size","10 2E US","10 D(M) US"
"1266271","""Dickies Men's Raider 6"""" Lace-Up Work Boot Round Toe Black""","size","8 2E US","8 D(M) US"
"1266272","""Dickies Men's Raider 6"""" Lace-Up Work Boot Round Toe Black""","size","8.5 2E US","8.5 D(M) US"
"1266273","""Dickies Men's Raider 6"""" Lace-Up Work Boot Round Toe Black""","size","9 2E US","9 D(M) US"
"1266274","""Dickies Men's Raider 6"""" Lace-Up Work Boot Round Toe Black""","size","9.5 2E US","9.5 D(M) US"
"1266275","""Dickies Men's Raider 6"""" Lace-Up Work Boot Round Toe Black""","size","10 2E US","10 D(M) US"
"1266276","""Dickies Men's Raider 6"""" Lace-Up Work Boot Round Toe Black""","size","10.5 2E US","10.5 D(M) US"
"1266277","""Dickies Men's Raider 6"""" Lace-Up Work Boot Round Toe Black""","size","11 2E US","11 D(M) US"
"1266279","""Dickies Men's Raider 6"""" Lace-Up Work Boot Round Toe Black""","size","12 2E US","12 D(M) US"
"1266280","""Dickies Men's Raider 6"""" Lace-Up Work Boot Round Toe Black""","size","13 2E US","13 D(M) US"
"1266281","""Dickies Men's Raider 6"""" Lace-Up Work Boot Round Toe Black""","size","14 2E US","14 D(M) US"
"1266293","""Dickies Men's Raider 6"""" Lace-Up Work Boot Steel Toe Wheat""","size","7 2E US","7 D(M) US"
"1266295","""Dickies Men's Raider 6"""" Lace-Up Work Boot Steel Toe Wheat""","size","8 2E US","8 D(M) US"
"1266296","""Dickies Men's Raider 6"""" Lace-Up Work Boot Steel Toe Wheat""","size","8.5 2E US","8.5 D(M) US"
"1266297","""Dickies Men's Raider 6"""" Lace-Up Work Boot Steel Toe Wheat""","size","9 2E US","9 D(M) US"
"1266298","""Dickies Men's Raider 6"""" Lace-Up Work Boot Steel Toe Wheat""","size","9.5 2E US","9.5 D(M) US"
"1266299","""Dickies Men's Raider 6"""" Lace-Up Work Boot Steel Toe Wheat""","size","10 2E US","10 D(M) US"
"1266300","""Dickies Men's Raider 6"""" Lace-Up Work Boot Steel Toe Wheat""","size","10.5 2E US","10.5 D(M) US"
"1266301","""Dickies Men's Raider 6"""" Lace-Up Work Boot Steel Toe Wheat""","size","11 2E US","11 D(M) US"
"1266303","""Dickies Men's Raider 6"""" Lace-Up Work Boot Steel Toe Wheat""","size","12 2E US","12 D(M) US"
"1266304","""Dickies Men's Raider 6"""" Lace-Up Work Boot Steel Toe Wheat""","size","13 2E US","13 D(M) US"
"1266305","""Dickies Men's Raider 6"""" Lace-Up Work Boot Steel Toe Wheat""","size","14 2E US","14 D(M) US"
"1266307","""Dickies Men's Raider 6"""" Lace-Up Work Boot Steel Toe Briar""","size","7 2E US","7 D(M) US"
"1266310","""Dickies Men's Raider 6"""" Lace-Up Work Boot Steel Toe Briar""","size","8.5 2E US","8.5 D(M) US"
"1266312","""Dickies Men's Raider 6"""" Lace-Up Work Boot Steel Toe Briar""","size","9.5 2E US","9.5 D(M) US"
"1266319","""Dickies Men's Raider 6"""" Lace-Up Work Boot Steel Toe Briar""","size","14 2E US","14 D(M) US"
"1266321","""Dickies Men's Raider 6"""" Lace-Up Work Boot Steel Toe Black""","size","7 2E US","7 D(M) US"
"1266323","""Dickies Men's Raider 6"""" Lace-Up Work Boot Steel Toe Black""","size","8 2E US","8 D(M) US"
"1266324","""Dickies Men's Raider 6"""" Lace-Up Work Boot Steel Toe Black""","size","8.5 2E US","8.5 D(M) US"
"1266325","""Dickies Men's Raider 6"""" Lace-Up Work Boot Steel Toe Black""","size","9 2E US","9 D(M) US"
"1266326","""Dickies Men's Raider 6"""" Lace-Up Work Boot Steel Toe Black""","size","9.5 2E US","9.5 D(M) US"
"1266327","""Dickies Men's Raider 6"""" Lace-Up Work Boot Steel Toe Black""","size","10 2E US","10 D(M) US"
"1266328","""Dickies Men's Raider 6"""" Lace-Up Work Boot Steel Toe Black""","size","10.5 2E US","10.5 D(M) US"
"1266329","""Dickies Men's Raider 6"""" Lace-Up Work Boot Steel Toe Black""","size","11 2E US","11 D(M) US"
"1266331","""Dickies Men's Raider 6"""" Lace-Up Work Boot Steel Toe Black""","size","12 2E US","12 D(M) US"
"1266332","""Dickies Men's Raider 6"""" Lace-Up Work Boot Steel Toe Black""","size","13 2E US","13 D(M) US"
"1266333","""Dickies Men's Raider 6"""" Lace-Up Work Boot Steel Toe Black""","size","14 2E US","14 D(M) US"
"1266366","""Dickies Men's 6"""" Challenger Work Boot Steel Toe Black""","size","8.5 2E US","8.5 D(M) US"
"1266367","""Dickies Men's 6"""" Challenger Work Boot Steel Toe Black""","size","9 2E US","9 D(M) US"
"1266368","""Dickies Men's 6"""" Challenger Work Boot Steel Toe Black""","size","9.5 2E US","9.5 D(M) US"
"1266369","""Dickies Men's 6"""" Challenger Work Boot Steel Toe Black""","size","10 2E US","10 D(M) US"
"1266370","""Dickies Men's 6"""" Challenger Work Boot Steel Toe Black""","size","10.5 2E US","10.5 D(M) US"
"1266371","""Dickies Men's 6"""" Challenger Work Boot Steel Toe Black""","size","11 2E US","11 D(M) US"
"1266373","""Dickies Men's 6"""" Challenger Work Boot Steel Toe Black""","size","12 2E US","12 D(M) US"
"1266374","""Dickies Men's 6"""" Challenger Work Boot Steel Toe Black""","size","13 2E US","13 D(M) US"
"1266375","""Dickies Men's 6"""" Challenger Work Boot Steel Toe Black""","size","14 2E US","14 D(M) US"
"1266419","""Dickies Men's Trader 6"""" Lace-Up Work Boot Round Toe Red Oak""","size","7 2E US","7 D(M) US"
"1266421","""Dickies Men's Trader 6"""" Lace-Up Work Boot Round Toe Red Oak""","size","8 2E US","8 D(M) US"
"1266422","""Dickies Men's Trader 6"""" Lace-Up Work Boot Round Toe Red Oak""","size","8.5 2E US","8.5 D(M) US"
"1266424","""Dickies Men's Trader 6"""" Lace-Up Work Boot Round Toe Red Oak""","size","9.5 2E US","9.5 D(M) US"
"1266425","""Dickies Men's Trader 6"""" Lace-Up Work Boot Round Toe Red Oak""","size","10 2E US","10 D(M) US"
"1266426","""Dickies Men's Trader 6"""" Lace-Up Work Boot Round Toe Red Oak""","size","10.5 2E US","10.5 D(M) US"
"1266427","""Dickies Men's Trader 6"""" Lace-Up Work Boot Round Toe Red Oak""","size","11 2E US","11 D(M) US"
"1266430","""Dickies Men's Trader 6"""" Lace-Up Work Boot Round Toe Red Oak""","size","13 2E US","13 D(M) US"
"1266431","""Dickies Men's Trader 6"""" Lace-Up Work Boot Round Toe Red Oak""","size","14 2E US","14 D(M) US"
"1266433","""Dickies Men's Trader 6"""" Lace-Up Work Boot Round Toe Tan""","size","7 2E US","7 D(M) US"
"1266435","""Dickies Men's Trader 6"""" Lace-Up Work Boot Round Toe Tan""","size","8 2E US","8 D(M) US"
"1266436","""Dickies Men's Trader 6"""" Lace-Up Work Boot Round Toe Tan""","size","8.5 2E US","8.5 D(M) US"
"1266437","""Dickies Men's Trader 6"""" Lace-Up Work Boot Round Toe Tan""","size","9 2E US","9 D(M) US"
"1266438","""Dickies Men's Trader 6"""" Lace-Up Work Boot Round Toe Tan""","size","9.5 2E US","9.5 D(M) US"
"1266439","""Dickies Men's Trader 6"""" Lace-Up Work Boot Round Toe Tan""","size","10 2E US","10 D(M) US"
"1266440","""Dickies Men's Trader 6"""" Lace-Up Work Boot Round Toe Tan""","size","10.5 2E US","10.5 D(M) US"
"1266441","""Dickies Men's Trader 6"""" Lace-Up Work Boot Round Toe Tan""","size","11 2E US","11 D(M) US"
"1266443","""Dickies Men's Trader 6"""" Lace-Up Work Boot Round Toe Tan""","size","12 2E US","12 D(M) US"
"1266444","""Dickies Men's Trader 6"""" Lace-Up Work Boot Round Toe Tan""","size","13 2E US","13 D(M) US"
"1266445","""Dickies Men's Trader 6"""" Lace-Up Work Boot Round Toe Tan""","size","14 2E US","14 D(M) US"
"1270243","Cinch Men's &Reg;  Silver Label Straight Leg Jeans Indigo","item_package_quantity","1","4"
"1270577","Pbr Unisex Bucking Bull Stuffed Toy Animal Brown","item_name","Pbr Unisex Bucking Bull Stuffed Toy Animal Brown One Size","Little Outlaw Asteroid Plush Bull"
"1270577","Pbr Unisex Bucking Bull Stuffed Toy Animal Brown","brand","PBR",""
"1270577","Pbr Unisex Bucking Bull Stuffed Toy Animal Brown","manufacturer","PBR","M & F WESTERN PRODUCTS INC"
"1272899","Western Express Unisex .38 Caliber Hand Tooled Leather Double-Gun Belt And Brown","size","32","52"""""
"1272991","Wrangler Men's Riata Flat Front Slacks Black","size","31W x 36L","32W x 36L"
"1272995","Wrangler Men's Riata Flat Front Slacks Black","size","33W x 36L","34W x 36L"
"1274080","""Jow Men's Justin Original Briar Pitstop Double Comfort 8"""" Lace-Up Work Boot Copper""","brand","JOW","Justin"
"1275413","Tony Lama Men's Vintage Full Quill Ostrich Cowboy Boot Wide Square Toe Cognac","size","100EE","10 2E US"
"1277332","Tony Lama Men's San Antonio Steerhead Buckle Tooled Leather Belt Reg And Big Tan","brand","Tony Lama","Justin Boots"
"1277333","Tony Lama Men's San Antonio Steerhead Buckle Tooled Leather Belt Reg And Big Tan","brand","Tony Lama","Justin Boots"
"1277334","Tony Lama Men's San Antonio Steerhead Buckle Tooled Leather Belt Reg And Big Tan","brand","Tony Lama","Justin Boots"
"1277335","Tony Lama Men's San Antonio Steerhead Buckle Tooled Leather Belt Reg And Big Tan","brand","Tony Lama","Justin Boots"
"1277338","Tony Lama Men's San Antonio Steerhead Buckle Tooled Leather Belt Reg And Big Tan","brand","Tony Lama","Justin Boots"
"1277339","Tony Lama Men's San Antonio Steerhead Buckle Tooled Leather Belt Reg And Big Tan","brand","Tony Lama","Justin Boots"
"1282512","Hiend Accents Unisex Austin Bed Set Twin Size Multi","color","Multi","Gold"
"1282518","Hiend Accents Unisex Austin Bed Set Full Size Multi","color","Multi","Gold"
"1282519","Hiend Accents Unisex Austin Bed Set Queen Size Multi","part_number","WS4068-SQ-OC","WS4068Q"
"1282520","Hiend Accents Unisex Austin Bed Set King Size Multi","part_number","WS4068-SK-OC","WS4068K"
"1282522","Homemax Unisex Austin Leopard Print With Ruffled Edge Euro Sham Multi","color","Multi","Brown"
"1282925","Hiend Accents Unisex Caldwell Faux Tooled Leather Shower Curtain Multi","color","Multi","Chocolate"
"1282926","Hiend Accents Unisex Caldwell Faux Tooled Leather Valance Multi","color","Multi","Brown"
"1282933","Hiend Accents Unisex Dark Faux Leather Euro Sham Brown","color","Brown","Multi"
"1282938","Del Rio Unisex Queen Bedding Set Multi","item_name","Del Rio Unisex Queen Bedding Set Multi One Size","HiEnd Accents Del Rio WesternComforter Set, Super Queen"
"1282938","Del Rio Unisex Queen Bedding Set Multi","brand","Del Rio","HiEnd Accents"
"1282939","Del Rio Unisex King Bedding Set Multi","part_number","WS4006K-SK-OC","WS4006SK"
"1282943","Del Rio Unisex Shower Curtain Multi","color","Multi","Blue"
"1282947","Hiend Accents Unisex Star Bathroom/Kitchen Rug Red","size","One Size","24 by 36-Inch"
"1282950","Hiend Accents Unisex Turquoise Cross And Barbwire Bathroom/Kitchen Rug Turquoise","size","One Size","24 by 36-Inch"
"1282951","Hiend Accents Unisex Cross And Barbwire Bathroom/Kitchen Rug Tan","color","Tan","Chocolate"
"1282952","Hiend Accents Unisex Barbwire Bathroom/Kitchen Rug Red","part_number","BW3190-OS-RD","BW3190-Red"
"1282954","Hiend Accents Unisex Turquoise Barbwire Bathroom/Kitchen Rug Turquoise","part_number","BW3190-OS-TQ","BW3190-Turq"
"1284435","Boulet Men's Stockman Cowboy Boot Wide Square Toe Crazyhorse","size","9.5 D(M) US","9.5 1E"
"1284439","Boulet Men's Stockman Cowboy Boot Wide Square Toe Crazyhorse","size","8.5 D(M) US","8.5 1E"
"1284442","Boulet Men's Stockman Cowboy Boot Wide Square Toe Crazyhorse","color","Crazyhorse","Brown"
"1284446","Boulet Men's Stockman Cowboy Boot Wide Square Toe Crazyhorse","color","Old Town Laid Back Tan Spice","Brown"
"1284447","Boulet Men's Stockman Cowboy Boot Wide Square Toe Crazyhorse","size","11 D(M) US","11 1E"
"1284448","Boulet Men's Stockman Cowboy Boot Wide Square Toe Crazyhorse","color","Crazyhorse","Brown"
"1284452","Boulet Men's Stockman Cowboy Boot Wide Square Toe Crazyhorse","color","Crazyhorse","Brown"
"1284532","Boulet Men's Copper Cowboy Boot Medium Toe Copper","size","11 D(M) US","11 1E"
